system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
1,006_1,ref,-1,-1,-1,1,006_1,w19_ende_u1,-1,mt,-1
1,006_1,ref,-1,-1,-1,2,006_1,w19_ende_t2,-1,mt,-1
1,006_1,ref,-1,-1,-1,2,006_1,w19_ende_t1,-1,mt,-1
1,006_1,ref,-1,-1,-1,2,006_1,w19_ende_u2,-1,mt,-1
1,006_1,ref,-1,-1,-1,1,006_1,w19_ende_u3,-1,mt,-1
2,006_2,ref,-1,-1,-1,1,006_2,w19_ende_u1,-1,mt,-1
1,006_2,ref,-1,-1,-1,1,006_2,w19_ende_t2,-1,mt,-1
2,006_2,ref,-1,-1,-1,1,006_2,w19_ende_t1,-1,mt,-1
2,006_2,ref,-1,-1,-1,1,006_2,w19_ende_u2,-1,mt,-1
2,006_2,ref,-1,-1,-1,1,006_2,w19_ende_u3,-1,mt,-1
1,006_3,ref,-1,-1,-1,2,006_3,w19_ende_u1,-1,mt,-1
1,006_3,ref,-1,-1,-1,1,006_3,w19_ende_t2,-1,mt,-1
2,006_3,ref,-1,-1,-1,1,006_3,w19_ende_t1,-1,mt,-1
1,006_3,ref,-1,-1,-1,2,006_3,w19_ende_u2,-1,mt,-1
2,006_3,ref,-1,-1,-1,1,006_3,w19_ende_u3,-1,mt,-1
1,006_4,ref,-1,-1,-1,1,006_4,w19_ende_u1,-1,mt,-1
1,006_4,ref,-1,-1,-1,1,006_4,w19_ende_t2,-1,mt,-1
1,006_4,ref,-1,-1,-1,2,006_4,w19_ende_t1,-1,mt,-1
1,006_4,ref,-1,-1,-1,1,006_4,w19_ende_u2,-1,mt,-1
1,006_4,ref,-1,-1,-1,1,006_4,w19_ende_u3,-1,mt,-1
1,006_5,ref,-1,-1,-1,2,006_5,w19_ende_u1,-1,mt,-1
2,006_5,ref,-1,-1,-1,1,006_5,w19_ende_t2,-1,mt,-1
1,006_5,ref,-1,-1,-1,2,006_5,w19_ende_t1,-1,mt,-1
1,006_5,ref,-1,-1,-1,2,006_5,w19_ende_u2,-1,mt,-1
1,006_5,ref,-1,-1,-1,2,006_5,w19_ende_u3,-1,mt,-1
2,006_6,ref,-1,-1,-1,1,006_6,w19_ende_u1,-1,mt,-1
2,006_6,ref,-1,-1,-1,1,006_6,w19_ende_t2,-1,mt,-1
1,006_6,ref,-1,-1,-1,1,006_6,w19_ende_t1,-1,mt,-1
2,006_6,ref,-1,-1,-1,1,006_6,w19_ende_u2,-1,mt,-1
2,006_6,ref,-1,-1,-1,1,006_6,w19_ende_u3,-1,mt,-1
1,006_7,ref,-1,-1,-1,1,006_7,w19_ende_u1,-1,mt,-1
1,006_7,ref,-1,-1,-1,1,006_7,w19_ende_t2,-1,mt,-1
1,006_7,ref,-1,-1,-1,2,006_7,w19_ende_t1,-1,mt,-1
2,006_7,ref,-1,-1,-1,1,006_7,w19_ende_u2,-1,mt,-1
1,006_7,ref,-1,-1,-1,2,006_7,w19_ende_u3,-1,mt,-1
1,006_8,ref,-1,-1,-1,2,006_8,w19_ende_u1,-1,mt,-1
1,006_8,ref,-1,-1,-1,1,006_8,w19_ende_t2,-1,mt,-1
1,006_8,ref,-1,-1,-1,2,006_8,w19_ende_t1,-1,mt,-1
2,006_8,ref,-1,-1,-1,1,006_8,w19_ende_u2,-1,mt,-1
1,006_8,ref,-1,-1,-1,2,006_8,w19_ende_u3,-1,mt,-1
2,006_9,ref,-1,-1,-1,1,006_9,w19_ende_u1,-1,mt,-1
1,006_9,ref,-1,-1,-1,1,006_9,w19_ende_t2,-1,mt,-1
2,006_9,ref,-1,-1,-1,1,006_9,w19_ende_t1,-1,mt,-1
1,006_9,ref,-1,-1,-1,2,006_9,w19_ende_u2,-1,mt,-1
2,006_9,ref,-1,-1,-1,1,006_9,w19_ende_u3,-1,mt,-1
2,006_10,ref,-1,-1,-1,1,006_10,w19_ende_u1,-1,mt,-1
2,006_10,ref,-1,-1,-1,1,006_10,w19_ende_t2,-1,mt,-1
2,006_10,ref,-1,-1,-1,1,006_10,w19_ende_t1,-1,mt,-1
1,006_10,ref,-1,-1,-1,1,006_10,w19_ende_u2,-1,mt,-1
2,006_10,ref,-1,-1,-1,1,006_10,w19_ende_u3,-1,mt,-1
2,006_11,ref,-1,-1,-1,1,006_11,w19_ende_u1,-1,mt,-1
2,006_11,ref,-1,-1,-1,1,006_11,w19_ende_t2,-1,mt,-1
2,006_11,ref,-1,-1,-1,1,006_11,w19_ende_t1,-1,mt,-1
2,006_11,ref,-1,-1,-1,1,006_11,w19_ende_u2,-1,mt,-1
1,006_11,ref,-1,-1,-1,2,006_11,w19_ende_u3,-1,mt,-1
1,006_12,ref,-1,-1,-1,1,006_12,w19_ende_u1,-1,mt,-1
1,006_12,ref,-1,-1,-1,1,006_12,w19_ende_t2,-1,mt,-1
1,006_12,ref,-1,-1,-1,1,006_12,w19_ende_t1,-1,mt,-1
1,006_12,ref,-1,-1,-1,1,006_12,w19_ende_u2,-1,mt,-1
1,006_12,ref,-1,-1,-1,1,006_12,w19_ende_u3,-1,mt,-1
2,006_13,ref,-1,-1,-1,1,006_13,w19_ende_u1,-1,mt,-1
2,006_13,ref,-1,-1,-1,1,006_13,w19_ende_t2,-1,mt,-1
2,006_13,ref,-1,-1,-1,1,006_13,w19_ende_t1,-1,mt,-1
2,006_13,ref,-1,-1,-1,1,006_13,w19_ende_u2,-1,mt,-1
2,006_13,ref,-1,-1,-1,1,006_13,w19_ende_u3,-1,mt,-1
1,006_14,ref,-1,-1,-1,2,006_14,w19_ende_u1,-1,mt,-1
1,006_14,ref,-1,-1,-1,2,006_14,w19_ende_t2,-1,mt,-1
1,006_14,ref,-1,-1,-1,2,006_14,w19_ende_t1,-1,mt,-1
1,006_14,ref,-1,-1,-1,2,006_14,w19_ende_u2,-1,mt,-1
1,006_14,ref,-1,-1,-1,2,006_14,w19_ende_u3,-1,mt,-1
2,006_15,ref,-1,-1,-1,1,006_15,w19_ende_u1,-1,mt,-1
2,006_15,ref,-1,-1,-1,1,006_15,w19_ende_t2,-1,mt,-1
2,006_15,ref,-1,-1,-1,1,006_15,w19_ende_t1,-1,mt,-1
2,006_15,ref,-1,-1,-1,1,006_15,w19_ende_u2,-1,mt,-1
2,006_15,ref,-1,-1,-1,1,006_15,w19_ende_u3,-1,mt,-1
1,006_16,ref,-1,-1,-1,1,006_16,w19_ende_u1,-1,mt,-1
1,006_16,ref,-1,-1,-1,1,006_16,w19_ende_t2,-1,mt,-1
1,006_16,ref,-1,-1,-1,1,006_16,w19_ende_t1,-1,mt,-1
1,006_16,ref,-1,-1,-1,1,006_16,w19_ende_u2,-1,mt,-1
1,006_16,ref,-1,-1,-1,1,006_16,w19_ende_u3,-1,mt,-1
1,006_17,ref,-1,-1,-1,2,006_17,w19_ende_u1,-1,mt,-1
1,006_17,ref,-1,-1,-1,2,006_17,w19_ende_t2,-1,mt,-1
1,006_17,ref,-1,-1,-1,2,006_17,w19_ende_t1,-1,mt,-1
1,006_17,ref,-1,-1,-1,2,006_17,w19_ende_u2,-1,mt,-1
1,006_17,ref,-1,-1,-1,2,006_17,w19_ende_u3,-1,mt,-1
1,006_18,ref,-1,-1,-1,1,006_18,w19_ende_u1,-1,mt,-1
1,006_18,ref,-1,-1,-1,1,006_18,w19_ende_t2,-1,mt,-1
1,006_18,ref,-1,-1,-1,1,006_18,w19_ende_t1,-1,mt,-1
1,006_18,ref,-1,-1,-1,1,006_18,w19_ende_u2,-1,mt,-1
1,006_18,ref,-1,-1,-1,1,006_18,w19_ende_u3,-1,mt,-1
1,006_19,ref,-1,-1,-1,1,006_19,w19_ende_u1,-1,mt,-1
1,006_19,ref,-1,-1,-1,1,006_19,w19_ende_t2,-1,mt,-1
1,006_19,ref,-1,-1,-1,1,006_19,w19_ende_t1,-1,mt,-1
1,006_19,ref,-1,-1,-1,2,006_19,w19_ende_u2,-1,mt,-1
1,006_19,ref,-1,-1,-1,1,006_19,w19_ende_u3,-1,mt,-1
1,006_20,ref,-1,-1,-1,1,006_20,w19_ende_u1,-1,mt,-1
1,006_20,ref,-1,-1,-1,2,006_20,w19_ende_t2,-1,mt,-1
1,006_20,ref,-1,-1,-1,2,006_20,w19_ende_t1,-1,mt,-1
1,006_20,ref,-1,-1,-1,2,006_20,w19_ende_u2,-1,mt,-1
1,006_20,ref,-1,-1,-1,2,006_20,w19_ende_u3,-1,mt,-1
2,006_21,ref,-1,-1,-1,1,006_21,w19_ende_u1,-1,mt,-1
1,006_21,ref,-1,-1,-1,1,006_21,w19_ende_t2,-1,mt,-1
1,006_21,ref,-1,-1,-1,2,006_21,w19_ende_t1,-1,mt,-1
1,006_21,ref,-1,-1,-1,2,006_21,w19_ende_u2,-1,mt,-1
1,006_21,ref,-1,-1,-1,1,006_21,w19_ende_u3,-1,mt,-1
