system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,020_1,ref,-1,-1,-1,2,020_1,w19_deen_t1,-1,ht,-1
1,020_1,ref,-1,-1,-1,2,020_1,w19_deen_t1,-1,mt,-1
1,020_1,ht,-1,-1,-1,3,020_1,w19_deen_t1,-1,mt,-1
2,020_1,ref,-1,-1,-1,2,020_1,w19_deen_t2,-1,ht,-1
1,020_1,ref,-1,-1,-1,2,020_1,w19_deen_t2,-1,mt,-1
1,020_1,ht,-1,-1,-1,2,020_1,w19_deen_t2,-1,mt,-1
2,020_1,ref,-1,-1,-1,3,020_1,w19_deen_u1,-1,ht,-1
1,020_1,ref,-1,-1,-1,3,020_1,w19_deen_u1,-1,mt,-1
1,020_1,ht,-1,-1,-1,2,020_1,w19_deen_u1,-1,mt,-1
1,020_2,ref,-1,-1,-1,3,020_2,w19_deen_t1,-1,ht,-1
2,020_2,ref,-1,-1,-1,3,020_2,w19_deen_t1,-1,mt,-1
2,020_2,ht,-1,-1,-1,1,020_2,w19_deen_t1,-1,mt,-1
1,020_2,ref,-1,-1,-1,3,020_2,w19_deen_t2,-1,ht,-1
2,020_2,ref,-1,-1,-1,3,020_2,w19_deen_t2,-1,mt,-1
2,020_2,ht,-1,-1,-1,1,020_2,w19_deen_t2,-1,mt,-1
3,020_2,ref,-1,-1,-1,1,020_2,w19_deen_u1,-1,ht,-1
2,020_2,ref,-1,-1,-1,1,020_2,w19_deen_u1,-1,mt,-1
2,020_2,ht,-1,-1,-1,3,020_2,w19_deen_u1,-1,mt,-1
1,020_3,ref,-1,-1,-1,3,020_3,w19_deen_t1,-1,ht,-1
2,020_3,ref,-1,-1,-1,3,020_3,w19_deen_t1,-1,mt,-1
2,020_3,ht,-1,-1,-1,1,020_3,w19_deen_t1,-1,mt,-1
2,020_3,ref,-1,-1,-1,3,020_3,w19_deen_t2,-1,ht,-1
1,020_3,ref,-1,-1,-1,3,020_3,w19_deen_t2,-1,mt,-1
1,020_3,ht,-1,-1,-1,2,020_3,w19_deen_t2,-1,mt,-1
3,020_3,ref,-1,-1,-1,2,020_3,w19_deen_u1,-1,ht,-1
1,020_3,ref,-1,-1,-1,2,020_3,w19_deen_u1,-1,mt,-1
1,020_3,ht,-1,-1,-1,3,020_3,w19_deen_u1,-1,mt,-1
1,020_4,ref,-1,-1,-1,2,020_4,w19_deen_t1,-1,ht,-1
3,020_4,ref,-1,-1,-1,2,020_4,w19_deen_t1,-1,mt,-1
3,020_4,ht,-1,-1,-1,1,020_4,w19_deen_t1,-1,mt,-1
1,020_4,ref,-1,-1,-1,2,020_4,w19_deen_t2,-1,ht,-1
3,020_4,ref,-1,-1,-1,2,020_4,w19_deen_t2,-1,mt,-1
3,020_4,ht,-1,-1,-1,1,020_4,w19_deen_t2,-1,mt,-1
1,020_4,ref,-1,-1,-1,1,020_4,w19_deen_u1,-1,ht,-1
2,020_4,ref,-1,-1,-1,1,020_4,w19_deen_u1,-1,mt,-1
2,020_4,ht,-1,-1,-1,1,020_4,w19_deen_u1,-1,mt,-1
2,020_5,ref,-1,-1,-1,1,020_5,w19_deen_t1,-1,ht,-1
3,020_5,ref,-1,-1,-1,1,020_5,w19_deen_t1,-1,mt,-1
3,020_5,ht,-1,-1,-1,2,020_5,w19_deen_t1,-1,mt,-1
1,020_5,ref,-1,-1,-1,3,020_5,w19_deen_t2,-1,ht,-1
2,020_5,ref,-1,-1,-1,3,020_5,w19_deen_t2,-1,mt,-1
2,020_5,ht,-1,-1,-1,1,020_5,w19_deen_t2,-1,mt,-1
2,020_5,ref,-1,-1,-1,1,020_5,w19_deen_u1,-1,ht,-1
1,020_5,ref,-1,-1,-1,1,020_5,w19_deen_u1,-1,mt,-1
1,020_5,ht,-1,-1,-1,2,020_5,w19_deen_u1,-1,mt,-1
2,020_6,ref,-1,-1,-1,1,020_6,w19_deen_t1,-1,ht,-1
3,020_6,ref,-1,-1,-1,1,020_6,w19_deen_t1,-1,mt,-1
3,020_6,ht,-1,-1,-1,2,020_6,w19_deen_t1,-1,mt,-1
1,020_6,ref,-1,-1,-1,2,020_6,w19_deen_t2,-1,ht,-1
3,020_6,ref,-1,-1,-1,2,020_6,w19_deen_t2,-1,mt,-1
3,020_6,ht,-1,-1,-1,1,020_6,w19_deen_t2,-1,mt,-1
1,020_6,ref,-1,-1,-1,1,020_6,w19_deen_u1,-1,ht,-1
2,020_6,ref,-1,-1,-1,1,020_6,w19_deen_u1,-1,mt,-1
2,020_6,ht,-1,-1,-1,1,020_6,w19_deen_u1,-1,mt,-1
