system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,009_1,ref,-1,-1,-1,1,009_1,w19_deen_t1,-1,ht,-1
3,009_1,ref,-1,-1,-1,1,009_1,w19_deen_t1,-1,mt,-1
3,009_1,ht,-1,-1,-1,2,009_1,w19_deen_t1,-1,mt,-1
1,009_1,ref,-1,-1,-1,2,009_1,w19_deen_t2,-1,ht,-1
3,009_1,ref,-1,-1,-1,2,009_1,w19_deen_t2,-1,mt,-1
3,009_1,ht,-1,-1,-1,1,009_1,w19_deen_t2,-1,mt,-1
3,009_1,ref,-1,-1,-1,1,009_1,w19_deen_u1,-1,ht,-1
2,009_1,ref,-1,-1,-1,1,009_1,w19_deen_u1,-1,mt,-1
2,009_1,ht,-1,-1,-1,3,009_1,w19_deen_u1,-1,mt,-1
2,009_2,ref,-1,-1,-1,1,009_2,w19_deen_t1,-1,ht,-1
1,009_2,ref,-1,-1,-1,1,009_2,w19_deen_t1,-1,mt,-1
1,009_2,ht,-1,-1,-1,2,009_2,w19_deen_t1,-1,mt,-1
2,009_2,ref,-1,-1,-1,3,009_2,w19_deen_t2,-1,ht,-1
1,009_2,ref,-1,-1,-1,3,009_2,w19_deen_t2,-1,mt,-1
1,009_2,ht,-1,-1,-1,2,009_2,w19_deen_t2,-1,mt,-1
1,009_2,ref,-1,-1,-1,1,009_2,w19_deen_u1,-1,ht,-1
1,009_2,ref,-1,-1,-1,1,009_2,w19_deen_u1,-1,mt,-1
1,009_2,ht,-1,-1,-1,1,009_2,w19_deen_u1,-1,mt,-1
1,009_3,ref,-1,-1,-1,1,009_3,w19_deen_t1,-1,ht,-1
1,009_3,ref,-1,-1,-1,1,009_3,w19_deen_t1,-1,mt,-1
1,009_3,ht,-1,-1,-1,1,009_3,w19_deen_t1,-1,mt,-1
1,009_3,ref,-1,-1,-1,3,009_3,w19_deen_t2,-1,ht,-1
2,009_3,ref,-1,-1,-1,3,009_3,w19_deen_t2,-1,mt,-1
2,009_3,ht,-1,-1,-1,1,009_3,w19_deen_t2,-1,mt,-1
2,009_3,ref,-1,-1,-1,3,009_3,w19_deen_u1,-1,ht,-1
1,009_3,ref,-1,-1,-1,3,009_3,w19_deen_u1,-1,mt,-1
1,009_3,ht,-1,-1,-1,2,009_3,w19_deen_u1,-1,mt,-1
1,009_4,ref,-1,-1,-1,2,009_4,w19_deen_t1,-1,ht,-1
1,009_4,ref,-1,-1,-1,2,009_4,w19_deen_t1,-1,mt,-1
1,009_4,ht,-1,-1,-1,1,009_4,w19_deen_t1,-1,mt,-1
1,009_4,ref,-1,-1,-1,2,009_4,w19_deen_t2,-1,ht,-1
1,009_4,ref,-1,-1,-1,2,009_4,w19_deen_t2,-1,mt,-1
1,009_4,ht,-1,-1,-1,1,009_4,w19_deen_t2,-1,mt,-1
2,009_4,ref,-1,-1,-1,2,009_4,w19_deen_u1,-1,ht,-1
1,009_4,ref,-1,-1,-1,2,009_4,w19_deen_u1,-1,mt,-1
1,009_4,ht,-1,-1,-1,2,009_4,w19_deen_u1,-1,mt,-1
1,009_5,ref,-1,-1,-1,2,009_5,w19_deen_t1,-1,ht,-1
3,009_5,ref,-1,-1,-1,2,009_5,w19_deen_t1,-1,mt,-1
3,009_5,ht,-1,-1,-1,1,009_5,w19_deen_t1,-1,mt,-1
2,009_5,ref,-1,-1,-1,1,009_5,w19_deen_t2,-1,ht,-1
3,009_5,ref,-1,-1,-1,1,009_5,w19_deen_t2,-1,mt,-1
3,009_5,ht,-1,-1,-1,2,009_5,w19_deen_t2,-1,mt,-1
1,009_5,ref,-1,-1,-1,2,009_5,w19_deen_u1,-1,ht,-1
3,009_5,ref,-1,-1,-1,2,009_5,w19_deen_u1,-1,mt,-1
3,009_5,ht,-1,-1,-1,1,009_5,w19_deen_u1,-1,mt,-1
2,009_6,ref,-1,-1,-1,2,009_6,w19_deen_t1,-1,ht,-1
1,009_6,ref,-1,-1,-1,2,009_6,w19_deen_t1,-1,mt,-1
1,009_6,ht,-1,-1,-1,2,009_6,w19_deen_t1,-1,mt,-1
1,009_6,ref,-1,-1,-1,1,009_6,w19_deen_t2,-1,ht,-1
1,009_6,ref,-1,-1,-1,1,009_6,w19_deen_t2,-1,mt,-1
1,009_6,ht,-1,-1,-1,1,009_6,w19_deen_t2,-1,mt,-1
1,009_6,ref,-1,-1,-1,1,009_6,w19_deen_u1,-1,ht,-1
1,009_6,ref,-1,-1,-1,1,009_6,w19_deen_u1,-1,mt,-1
1,009_6,ht,-1,-1,-1,1,009_6,w19_deen_u1,-1,mt,-1
