system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
1,001_1,ref,-1,-1,-1,2,001_1,w19_deen_t1,-1,ht,-1
3,001_1,ref,-1,-1,-1,2,001_1,w19_deen_t1,-1,mt,-1
3,001_1,ht,-1,-1,-1,1,001_1,w19_deen_t1,-1,mt,-1
2,001_1,ref,-1,-1,-1,1,001_1,w19_deen_t2,-1,ht,-1
3,001_1,ref,-1,-1,-1,1,001_1,w19_deen_t2,-1,mt,-1
3,001_1,ht,-1,-1,-1,2,001_1,w19_deen_t2,-1,mt,-1
2,001_1,ref,-1,-1,-1,1,001_1,w19_deen_u1,-1,ht,-1
2,001_1,ref,-1,-1,-1,1,001_1,w19_deen_u1,-1,mt,-1
2,001_1,ht,-1,-1,-1,2,001_1,w19_deen_u1,-1,mt,-1
2,001_2,ref,-1,-1,-1,3,001_2,w19_deen_t1,-1,ht,-1
1,001_2,ref,-1,-1,-1,3,001_2,w19_deen_t1,-1,mt,-1
1,001_2,ht,-1,-1,-1,2,001_2,w19_deen_t1,-1,mt,-1
2,001_2,ref,-1,-1,-1,3,001_2,w19_deen_t2,-1,ht,-1
1,001_2,ref,-1,-1,-1,3,001_2,w19_deen_t2,-1,mt,-1
1,001_2,ht,-1,-1,-1,2,001_2,w19_deen_t2,-1,mt,-1
1,001_2,ref,-1,-1,-1,2,001_2,w19_deen_u1,-1,ht,-1
2,001_2,ref,-1,-1,-1,2,001_2,w19_deen_u1,-1,mt,-1
2,001_2,ht,-1,-1,-1,1,001_2,w19_deen_u1,-1,mt,-1
1,001_3,ref,-1,-1,-1,1,001_3,w19_deen_t1,-1,ht,-1
2,001_3,ref,-1,-1,-1,1,001_3,w19_deen_t1,-1,mt,-1
2,001_3,ht,-1,-1,-1,1,001_3,w19_deen_t1,-1,mt,-1
1,001_3,ref,-1,-1,-1,1,001_3,w19_deen_t2,-1,ht,-1
2,001_3,ref,-1,-1,-1,1,001_3,w19_deen_t2,-1,mt,-1
2,001_3,ht,-1,-1,-1,1,001_3,w19_deen_t2,-1,mt,-1
1,001_3,ref,-1,-1,-1,1,001_3,w19_deen_u1,-1,ht,-1
2,001_3,ref,-1,-1,-1,1,001_3,w19_deen_u1,-1,mt,-1
2,001_3,ht,-1,-1,-1,1,001_3,w19_deen_u1,-1,mt,-1
1,001_4,ref,-1,-1,-1,2,001_4,w19_deen_t1,-1,ht,-1
3,001_4,ref,-1,-1,-1,2,001_4,w19_deen_t1,-1,mt,-1
