system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,005_1,ref,-1,-1,-1,1,005_1,w19_deen_t1,-1,ht,-1
2,005_1,ref,-1,-1,-1,1,005_1,w19_deen_t1,-1,mt,-1
2,005_1,ht,-1,-1,-1,2,005_1,w19_deen_t1,-1,mt,-1
2,005_1,ref,-1,-1,-1,1,005_1,w19_deen_t2,-1,ht,-1
2,005_1,ref,-1,-1,-1,1,005_1,w19_deen_t2,-1,mt,-1
2,005_1,ht,-1,-1,-1,2,005_1,w19_deen_t2,-1,mt,-1
1,005_1,ref,-1,-1,-1,1,005_1,w19_deen_u1,-1,ht,-1
1,005_1,ref,-1,-1,-1,1,005_1,w19_deen_u1,-1,mt,-1
1,005_1,ht,-1,-1,-1,1,005_1,w19_deen_u1,-1,mt,-1
3,005_2,ref,-1,-1,-1,2,005_2,w19_deen_t1,-1,ht,-1
1,005_2,ref,-1,-1,-1,2,005_2,w19_deen_t1,-1,mt,-1
1,005_2,ht,-1,-1,-1,3,005_2,w19_deen_t1,-1,mt,-1
3,005_2,ref,-1,-1,-1,2,005_2,w19_deen_t2,-1,ht,-1
1,005_2,ref,-1,-1,-1,2,005_2,w19_deen_t2,-1,mt,-1
1,005_2,ht,-1,-1,-1,3,005_2,w19_deen_t2,-1,mt,-1
2,005_2,ref,-1,-1,-1,2,005_2,w19_deen_u1,-1,ht,-1
1,005_2,ref,-1,-1,-1,2,005_2,w19_deen_u1,-1,mt,-1
1,005_2,ht,-1,-1,-1,2,005_2,w19_deen_u1,-1,mt,-1
3,005_3,ref,-1,-1,-1,1,005_3,w19_deen_t1,-1,ht,-1
2,005_3,ref,-1,-1,-1,1,005_3,w19_deen_t1,-1,mt,-1
2,005_3,ht,-1,-1,-1,3,005_3,w19_deen_t1,-1,mt,-1
3,005_3,ref,-1,-1,-1,1,005_3,w19_deen_t2,-1,ht,-1
2,005_3,ref,-1,-1,-1,1,005_3,w19_deen_t2,-1,mt,-1
2,005_3,ht,-1,-1,-1,3,005_3,w19_deen_t2,-1,mt,-1
3,005_3,ref,-1,-1,-1,1,005_3,w19_deen_u1,-1,ht,-1
2,005_3,ref,-1,-1,-1,1,005_3,w19_deen_u1,-1,mt,-1
2,005_3,ht,-1,-1,-1,3,005_3,w19_deen_u1,-1,mt,-1
1,005_4,ref,-1,-1,-1,1,005_4,w19_deen_t1,-1,ht,-1
2,005_4,ref,-1,-1,-1,1,005_4,w19_deen_t1,-1,mt,-1
2,005_4,ht,-1,-1,-1,1,005_4,w19_deen_t1,-1,mt,-1
3,005_4,ref,-1,-1,-1,2,005_4,w19_deen_t2,-1,ht,-1
1,005_4,ref,-1,-1,-1,2,005_4,w19_deen_t2,-1,mt,-1
1,005_4,ht,-1,-1,-1,3,005_4,w19_deen_t2,-1,mt,-1
1,005_4,ref,-1,-1,-1,1,005_4,w19_deen_u1,-1,ht,-1
2,005_4,ref,-1,-1,-1,1,005_4,w19_deen_u1,-1,mt,-1
2,005_4,ht,-1,-1,-1,1,005_4,w19_deen_u1,-1,mt,-1
