system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
1,014_1,ref,-1,-1,-1,1,014_1,w19_deen_t1,-1,ht,-1
1,014_1,ref,-1,-1,-1,1,014_1,w19_deen_t1,-1,mt,-1
1,014_1,ht,-1,-1,-1,1,014_1,w19_deen_t1,-1,mt,-1
1,014_1,ref,-1,-1,-1,1,014_1,w19_deen_t2,-1,ht,-1
1,014_1,ref,-1,-1,-1,1,014_1,w19_deen_t2,-1,mt,-1
1,014_1,ht,-1,-1,-1,1,014_1,w19_deen_t2,-1,mt,-1
1,014_1,ref,-1,-1,-1,1,014_1,w19_deen_u1,-1,ht,-1
1,014_1,ref,-1,-1,-1,1,014_1,w19_deen_u1,-1,mt,-1
1,014_1,ht,-1,-1,-1,1,014_1,w19_deen_u1,-1,mt,-1
3,014_2,ref,-1,-1,-1,2,014_2,w19_deen_t1,-1,ht,-1
1,014_2,ref,-1,-1,-1,2,014_2,w19_deen_t1,-1,mt,-1
1,014_2,ht,-1,-1,-1,3,014_2,w19_deen_t1,-1,mt,-1
1,014_2,ref,-1,-1,-1,3,014_2,w19_deen_t2,-1,ht,-1
2,014_2,ref,-1,-1,-1,3,014_2,w19_deen_t2,-1,mt,-1
2,014_2,ht,-1,-1,-1,1,014_2,w19_deen_t2,-1,mt,-1
3,014_2,ref,-1,-1,-1,2,014_2,w19_deen_u1,-1,ht,-1
1,014_2,ref,-1,-1,-1,2,014_2,w19_deen_u1,-1,mt,-1
1,014_2,ht,-1,-1,-1,3,014_2,w19_deen_u1,-1,mt,-1
1,014_3,ref,-1,-1,-1,2,014_3,w19_deen_t1,-1,ht,-1
1,014_3,ref,-1,-1,-1,2,014_3,w19_deen_t1,-1,mt,-1
1,014_3,ht,-1,-1,-1,1,014_3,w19_deen_t1,-1,mt,-1
1,014_3,ref,-1,-1,-1,3,014_3,w19_deen_t2,-1,ht,-1
2,014_3,ref,-1,-1,-1,3,014_3,w19_deen_t2,-1,mt,-1
2,014_3,ht,-1,-1,-1,1,014_3,w19_deen_t2,-1,mt,-1
2,014_3,ref,-1,-1,-1,1,014_3,w19_deen_u1,-1,ht,-1
2,014_3,ref,-1,-1,-1,1,014_3,w19_deen_u1,-1,mt,-1
2,014_3,ht,-1,-1,-1,2,014_3,w19_deen_u1,-1,mt,-1
2,014_4,ref,-1,-1,-1,3,014_4,w19_deen_t1,-1,ht,-1
1,014_4,ref,-1,-1,-1,3,014_4,w19_deen_t1,-1,mt,-1
1,014_4,ht,-1,-1,-1,2,014_4,w19_deen_t1,-1,mt,-1
2,014_4,ref,-1,-1,-1,3,014_4,w19_deen_t2,-1,ht,-1
1,014_4,ref,-1,-1,-1,3,014_4,w19_deen_t2,-1,mt,-1
1,014_4,ht,-1,-1,-1,2,014_4,w19_deen_t2,-1,mt,-1
2,014_4,ref,-1,-1,-1,1,014_4,w19_deen_u1,-1,ht,-1
2,014_4,ref,-1,-1,-1,1,014_4,w19_deen_u1,-1,mt,-1
2,014_4,ht,-1,-1,-1,2,014_4,w19_deen_u1,-1,mt,-1
3,014_5,ref,-1,-1,-1,2,014_5,w19_deen_t1,-1,ht,-1
1,014_5,ref,-1,-1,-1,2,014_5,w19_deen_t1,-1,mt,-1
1,014_5,ht,-1,-1,-1,3,014_5,w19_deen_t1,-1,mt,-1
3,014_5,ref,-1,-1,-1,2,014_5,w19_deen_t2,-1,ht,-1
1,014_5,ref,-1,-1,-1,2,014_5,w19_deen_t2,-1,mt,-1
1,014_5,ht,-1,-1,-1,3,014_5,w19_deen_t2,-1,mt,-1
3,014_5,ref,-1,-1,-1,2,014_5,w19_deen_u1,-1,ht,-1
1,014_5,ref,-1,-1,-1,2,014_5,w19_deen_u1,-1,mt,-1
1,014_5,ht,-1,-1,-1,3,014_5,w19_deen_u1,-1,mt,-1
1,014_6,ref,-1,-1,-1,3,014_6,w19_deen_t1,-1,ht,-1
2,014_6,ref,-1,-1,-1,3,014_6,w19_deen_t1,-1,mt,-1
2,014_6,ht,-1,-1,-1,1,014_6,w19_deen_t1,-1,mt,-1
2,014_6,ref,-1,-1,-1,1,014_6,w19_deen_t2,-1,ht,-1
3,014_6,ref,-1,-1,-1,1,014_6,w19_deen_t2,-1,mt,-1
3,014_6,ht,-1,-1,-1,2,014_6,w19_deen_t2,-1,mt,-1
3,014_6,ref,-1,-1,-1,1,014_6,w19_deen_u1,-1,ht,-1
2,014_6,ref,-1,-1,-1,1,014_6,w19_deen_u1,-1,mt,-1
2,014_6,ht,-1,-1,-1,3,014_6,w19_deen_u1,-1,mt,-1
2,014_7,ref,-1,-1,-1,1,014_7,w19_deen_t1,-1,ht,-1
3,014_7,ref,-1,-1,-1,1,014_7,w19_deen_t1,-1,mt,-1
3,014_7,ht,-1,-1,-1,2,014_7,w19_deen_t1,-1,mt,-1
2,014_7,ref,-1,-1,-1,1,014_7,w19_deen_t2,-1,ht,-1
3,014_7,ref,-1,-1,-1,1,014_7,w19_deen_t2,-1,mt,-1
3,014_7,ht,-1,-1,-1,2,014_7,w19_deen_t2,-1,mt,-1
1,014_7,ref,-1,-1,-1,2,014_7,w19_deen_u1,-1,ht,-1
3,014_7,ref,-1,-1,-1,2,014_7,w19_deen_u1,-1,mt,-1
3,014_7,ht,-1,-1,-1,1,014_7,w19_deen_u1,-1,mt,-1
1,014_8,ref,-1,-1,-1,1,014_8,w19_deen_t1,-1,ht,-1
2,014_8,ref,-1,-1,-1,1,014_8,w19_deen_t1,-1,mt,-1
2,014_8,ht,-1,-1,-1,1,014_8,w19_deen_t1,-1,mt,-1
3,014_8,ref,-1,-1,-1,1,014_8,w19_deen_t2,-1,ht,-1
2,014_8,ref,-1,-1,-1,1,014_8,w19_deen_t2,-1,mt,-1
2,014_8,ht,-1,-1,-1,3,014_8,w19_deen_t2,-1,mt,-1
1,014_8,ref,-1,-1,-1,1,014_8,w19_deen_u1,-1,ht,-1
1,014_8,ref,-1,-1,-1,1,014_8,w19_deen_u1,-1,mt,-1
1,014_8,ht,-1,-1,-1,1,014_8,w19_deen_u1,-1,mt,-1
2,014_9,ref,-1,-1,-1,1,014_9,w19_deen_t1,-1,ht,-1
3,014_9,ref,-1,-1,-1,1,014_9,w19_deen_t1,-1,mt,-1
3,014_9,ht,-1,-1,-1,2,014_9,w19_deen_t1,-1,mt,-1
1,014_9,ref,-1,-1,-1,2,014_9,w19_deen_t2,-1,ht,-1
3,014_9,ref,-1,-1,-1,2,014_9,w19_deen_t2,-1,mt,-1
3,014_9,ht,-1,-1,-1,1,014_9,w19_deen_t2,-1,mt,-1
1,014_9,ref,-1,-1,-1,3,014_9,w19_deen_u1,-1,ht,-1
2,014_9,ref,-1,-1,-1,3,014_9,w19_deen_u1,-1,mt,-1
2,014_9,ht,-1,-1,-1,1,014_9,w19_deen_u1,-1,mt,-1
3,014_10,ref,-1,-1,-1,2,014_10,w19_deen_t1,-1,ht,-1
1,014_10,ref,-1,-1,-1,2,014_10,w19_deen_t1,-1,mt,-1
1,014_10,ht,-1,-1,-1,3,014_10,w19_deen_t1,-1,mt,-1
2,014_10,ref,-1,-1,-1,2,014_10,w19_deen_t2,-1,ht,-1
1,014_10,ref,-1,-1,-1,2,014_10,w19_deen_t2,-1,mt,-1
1,014_10,ht,-1,-1,-1,2,014_10,w19_deen_t2,-1,mt,-1
1,014_10,ref,-1,-1,-1,3,014_10,w19_deen_u1,-1,ht,-1
2,014_10,ref,-1,-1,-1,3,014_10,w19_deen_u1,-1,mt,-1
2,014_10,ht,-1,-1,-1,1,014_10,w19_deen_u1,-1,mt,-1
2,014_11,ref,-1,-1,-1,1,014_11,w19_deen_t1,-1,ht,-1
