system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
1,013_1,ref,-1,-1,-1,2,013_1,w19_deen_t1,-1,ht,-1
1,013_1,ref,-1,-1,-1,2,013_1,w19_deen_t1,-1,mt,-1
1,013_1,ht,-1,-1,-1,1,013_1,w19_deen_t1,-1,mt,-1
2,013_1,ref,-1,-1,-1,1,013_1,w19_deen_t2,-1,ht,-1
3,013_1,ref,-1,-1,-1,1,013_1,w19_deen_t2,-1,mt,-1
3,013_1,ht,-1,-1,-1,2,013_1,w19_deen_t2,-1,mt,-1
1,013_1,ref,-1,-1,-1,2,013_1,w19_deen_u1,-1,ht,-1
1,013_1,ref,-1,-1,-1,2,013_1,w19_deen_u1,-1,mt,-1
1,013_1,ht,-1,-1,-1,1,013_1,w19_deen_u1,-1,mt,-1
2,013_2,ref,-1,-1,-1,1,013_2,w19_deen_t1,-1,ht,-1
2,013_2,ref,-1,-1,-1,1,013_2,w19_deen_t1,-1,mt,-1
2,013_2,ht,-1,-1,-1,2,013_2,w19_deen_t1,-1,mt,-1
3,013_2,ref,-1,-1,-1,2,013_2,w19_deen_t2,-1,ht,-1
1,013_2,ref,-1,-1,-1,2,013_2,w19_deen_t2,-1,mt,-1
1,013_2,ht,-1,-1,-1,3,013_2,w19_deen_t2,-1,mt,-1
2,013_2,ref,-1,-1,-1,1,013_2,w19_deen_u1,-1,ht,-1
1,013_2,ref,-1,-1,-1,1,013_2,w19_deen_u1,-1,mt,-1
1,013_2,ht,-1,-1,-1,2,013_2,w19_deen_u1,-1,mt,-1
2,013_3,ref,-1,-1,-1,3,013_3,w19_deen_t1,-1,ht,-1
1,013_3,ref,-1,-1,-1,3,013_3,w19_deen_t1,-1,mt,-1
1,013_3,ht,-1,-1,-1,2,013_3,w19_deen_t1,-1,mt,-1
1,013_3,ref,-1,-1,-1,3,013_3,w19_deen_t2,-1,ht,-1
2,013_3,ref,-1,-1,-1,3,013_3,w19_deen_t2,-1,mt,-1
2,013_3,ht,-1,-1,-1,1,013_3,w19_deen_t2,-1,mt,-1
2,013_3,ref,-1,-1,-1,3,013_3,w19_deen_u1,-1,ht,-1
1,013_3,ref,-1,-1,-1,3,013_3,w19_deen_u1,-1,mt,-1
1,013_3,ht,-1,-1,-1,2,013_3,w19_deen_u1,-1,mt,-1
1,013_4,ref,-1,-1,-1,3,013_4,w19_deen_t1,-1,ht,-1
2,013_4,ref,-1,-1,-1,3,013_4,w19_deen_t1,-1,mt,-1
2,013_4,ht,-1,-1,-1,1,013_4,w19_deen_t1,-1,mt,-1
3,013_4,ref,-1,-1,-1,2,013_4,w19_deen_t2,-1,ht,-1
1,013_4,ref,-1,-1,-1,2,013_4,w19_deen_t2,-1,mt,-1
1,013_4,ht,-1,-1,-1,3,013_4,w19_deen_t2,-1,mt,-1
3,013_4,ref,-1,-1,-1,2,013_4,w19_deen_u1,-1,ht,-1
1,013_4,ref,-1,-1,-1,2,013_4,w19_deen_u1,-1,mt,-1
1,013_4,ht,-1,-1,-1,3,013_4,w19_deen_u1,-1,mt,-1
3,013_5,ref,-1,-1,-1,2,013_5,w19_deen_t1,-1,ht,-1
1,013_5,ref,-1,-1,-1,2,013_5,w19_deen_t1,-1,mt,-1
1,013_5,ht,-1,-1,-1,3,013_5,w19_deen_t1,-1,mt,-1
3,013_5,ref,-1,-1,-1,1,013_5,w19_deen_t2,-1,ht,-1
2,013_5,ref,-1,-1,-1,1,013_5,w19_deen_t2,-1,mt,-1
2,013_5,ht,-1,-1,-1,3,013_5,w19_deen_t2,-1,mt,-1
