system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,004_1,ref,-1,-1,-1,2,004_1,w19_deen_t1,-1,ht,-1
1,004_1,ref,-1,-1,-1,2,004_1,w19_deen_t1,-1,mt,-1
1,004_1,ht,-1,-1,-1,2,004_1,w19_deen_t1,-1,mt,-1
2,004_1,ref,-1,-1,-1,2,004_1,w19_deen_t2,-1,ht,-1
1,004_1,ref,-1,-1,-1,2,004_1,w19_deen_t2,-1,mt,-1
1,004_1,ht,-1,-1,-1,2,004_1,w19_deen_t2,-1,mt,-1
2,004_1,ref,-1,-1,-1,2,004_1,w19_deen_u1,-1,ht,-1
1,004_1,ref,-1,-1,-1,2,004_1,w19_deen_u1,-1,mt,-1
1,004_1,ht,-1,-1,-1,2,004_1,w19_deen_u1,-1,mt,-1
1,004_2,ref,-1,-1,-1,2,004_2,w19_deen_t1,-1,ht,-1
2,004_2,ref,-1,-1,-1,2,004_2,w19_deen_t1,-1,mt,-1
2,004_2,ht,-1,-1,-1,1,004_2,w19_deen_t1,-1,mt,-1
3,004_2,ref,-1,-1,-1,2,004_2,w19_deen_t2,-1,ht,-1
1,004_2,ref,-1,-1,-1,2,004_2,w19_deen_t2,-1,mt,-1
1,004_2,ht,-1,-1,-1,3,004_2,w19_deen_t2,-1,mt,-1
2,004_2,ref,-1,-1,-1,2,004_2,w19_deen_u1,-1,ht,-1
1,004_2,ref,-1,-1,-1,2,004_2,w19_deen_u1,-1,mt,-1
1,004_2,ht,-1,-1,-1,2,004_2,w19_deen_u1,-1,mt,-1
2,004_3,ref,-1,-1,-1,1,004_3,w19_deen_t1,-1,ht,-1
2,004_3,ref,-1,-1,-1,1,004_3,w19_deen_t1,-1,mt,-1
2,004_3,ht,-1,-1,-1,2,004_3,w19_deen_t1,-1,mt,-1
1,004_3,ref,-1,-1,-1,3,004_3,w19_deen_t2,-1,ht,-1
2,004_3,ref,-1,-1,-1,3,004_3,w19_deen_t2,-1,mt,-1
2,004_3,ht,-1,-1,-1,1,004_3,w19_deen_t2,-1,mt,-1
2,004_3,ref,-1,-1,-1,2,004_3,w19_deen_u1,-1,ht,-1
1,004_3,ref,-1,-1,-1,2,004_3,w19_deen_u1,-1,mt,-1
1,004_3,ht,-1,-1,-1,2,004_3,w19_deen_u1,-1,mt,-1
2,004_4,ref,-1,-1,-1,1,004_4,w19_deen_t1,-1,ht,-1
3,004_4,ref,-1,-1,-1,1,004_4,w19_deen_t1,-1,mt,-1
