system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,016_1,ref,-1,-1,-1,3,016_1,w19_deen_t1,-1,ht,-1
1,016_1,ref,-1,-1,-1,3,016_1,w19_deen_t1,-1,mt,-1
1,016_1,ht,-1,-1,-1,2,016_1,w19_deen_t1,-1,mt,-1
2,016_1,ref,-1,-1,-1,3,016_1,w19_deen_t2,-1,ht,-1
1,016_1,ref,-1,-1,-1,3,016_1,w19_deen_t2,-1,mt,-1
1,016_1,ht,-1,-1,-1,2,016_1,w19_deen_t2,-1,mt,-1
1,016_1,ref,-1,-1,-1,3,016_1,w19_deen_u1,-1,ht,-1
2,016_1,ref,-1,-1,-1,3,016_1,w19_deen_u1,-1,mt,-1
2,016_1,ht,-1,-1,-1,1,016_1,w19_deen_u1,-1,mt,-1
2,016_2,ref,-1,-1,-1,2,016_2,w19_deen_t1,-1,ht,-1
1,016_2,ref,-1,-1,-1,2,016_2,w19_deen_t1,-1,mt,-1
1,016_2,ht,-1,-1,-1,2,016_2,w19_deen_t1,-1,mt,-1
1,016_2,ref,-1,-1,-1,2,016_2,w19_deen_t2,-1,ht,-1
3,016_2,ref,-1,-1,-1,2,016_2,w19_deen_t2,-1,mt,-1
3,016_2,ht,-1,-1,-1,1,016_2,w19_deen_t2,-1,mt,-1
2,016_2,ref,-1,-1,-1,2,016_2,w19_deen_u1,-1,ht,-1
1,016_2,ref,-1,-1,-1,2,016_2,w19_deen_u1,-1,mt,-1
1,016_2,ht,-1,-1,-1,2,016_2,w19_deen_u1,-1,mt,-1
2,016_3,ref,-1,-1,-1,1,016_3,w19_deen_t1,-1,ht,-1
3,016_3,ref,-1,-1,-1,1,016_3,w19_deen_t1,-1,mt,-1
3,016_3,ht,-1,-1,-1,2,016_3,w19_deen_t1,-1,mt,-1
2,016_3,ref,-1,-1,-1,1,016_3,w19_deen_t2,-1,ht,-1
3,016_3,ref,-1,-1,-1,1,016_3,w19_deen_t2,-1,mt,-1
3,016_3,ht,-1,-1,-1,2,016_3,w19_deen_t2,-1,mt,-1
2,016_3,ref,-1,-1,-1,2,016_3,w19_deen_u1,-1,ht,-1
1,016_3,ref,-1,-1,-1,2,016_3,w19_deen_u1,-1,mt,-1
1,016_3,ht,-1,-1,-1,2,016_3,w19_deen_u1,-1,mt,-1
2,016_4,ref,-1,-1,-1,1,016_4,w19_deen_t1,-1,ht,-1
2,016_4,ref,-1,-1,-1,1,016_4,w19_deen_t1,-1,mt,-1
2,016_4,ht,-1,-1,-1,2,016_4,w19_deen_t1,-1,mt,-1
3,016_4,ref,-1,-1,-1,1,016_4,w19_deen_t2,-1,ht,-1
2,016_4,ref,-1,-1,-1,1,016_4,w19_deen_t2,-1,mt,-1
2,016_4,ht,-1,-1,-1,3,016_4,w19_deen_t2,-1,mt,-1
2,016_4,ref,-1,-1,-1,2,016_4,w19_deen_u1,-1,ht,-1
1,016_4,ref,-1,-1,-1,2,016_4,w19_deen_u1,-1,mt,-1
1,016_4,ht,-1,-1,-1,2,016_4,w19_deen_u1,-1,mt,-1
2,016_5,ref,-1,-1,-1,2,016_5,w19_deen_t1,-1,ht,-1
1,016_5,ref,-1,-1,-1,2,016_5,w19_deen_t1,-1,mt,-1
1,016_5,ht,-1,-1,-1,2,016_5,w19_deen_t1,-1,mt,-1
1,016_5,ref,-1,-1,-1,2,016_5,w19_deen_t2,-1,ht,-1
2,016_5,ref,-1,-1,-1,2,016_5,w19_deen_t2,-1,mt,-1
2,016_5,ht,-1,-1,-1,1,016_5,w19_deen_t2,-1,mt,-1
1,016_5,ref,-1,-1,-1,2,016_5,w19_deen_u1,-1,ht,-1
3,016_5,ref,-1,-1,-1,2,016_5,w19_deen_u1,-1,mt,-1
3,016_5,ht,-1,-1,-1,1,016_5,w19_deen_u1,-1,mt,-1
3,016_6,ref,-1,-1,-1,1,016_6,w19_deen_t1,-1,ht,-1
2,016_6,ref,-1,-1,-1,1,016_6,w19_deen_t1,-1,mt,-1
2,016_6,ht,-1,-1,-1,3,016_6,w19_deen_t1,-1,mt,-1
2,016_6,ref,-1,-1,-1,2,016_6,w19_deen_t2,-1,ht,-1
1,016_6,ref,-1,-1,-1,2,016_6,w19_deen_t2,-1,mt,-1
1,016_6,ht,-1,-1,-1,2,016_6,w19_deen_t2,-1,mt,-1
3,016_6,ref,-1,-1,-1,2,016_6,w19_deen_u1,-1,ht,-1
1,016_6,ref,-1,-1,-1,2,016_6,w19_deen_u1,-1,mt,-1
1,016_6,ht,-1,-1,-1,3,016_6,w19_deen_u1,-1,mt,-1
3,016_7,ref,-1,-1,-1,1,016_7,w19_deen_t1,-1,ht,-1
2,016_7,ref,-1,-1,-1,1,016_7,w19_deen_t1,-1,mt,-1
2,016_7,ht,-1,-1,-1,3,016_7,w19_deen_t1,-1,mt,-1
3,016_7,ref,-1,-1,-1,1,016_7,w19_deen_t2,-1,ht,-1
2,016_7,ref,-1,-1,-1,1,016_7,w19_deen_t2,-1,mt,-1
2,016_7,ht,-1,-1,-1,3,016_7,w19_deen_t2,-1,mt,-1
3,016_7,ref,-1,-1,-1,1,016_7,w19_deen_u1,-1,ht,-1
2,016_7,ref,-1,-1,-1,1,016_7,w19_deen_u1,-1,mt,-1
2,016_7,ht,-1,-1,-1,3,016_7,w19_deen_u1,-1,mt,-1
1,016_8,ref,-1,-1,-1,2,016_8,w19_deen_t1,-1,ht,-1
3,016_8,ref,-1,-1,-1,2,016_8,w19_deen_t1,-1,mt,-1
3,016_8,ht,-1,-1,-1,1,016_8,w19_deen_t1,-1,mt,-1
3,016_8,ref,-1,-1,-1,1,016_8,w19_deen_t2,-1,ht,-1
2,016_8,ref,-1,-1,-1,1,016_8,w19_deen_t2,-1,mt,-1
2,016_8,ht,-1,-1,-1,3,016_8,w19_deen_t2,-1,mt,-1
1,016_8,ref,-1,-1,-1,2,016_8,w19_deen_u1,-1,ht,-1
3,016_8,ref,-1,-1,-1,2,016_8,w19_deen_u1,-1,mt,-1
3,016_8,ht,-1,-1,-1,1,016_8,w19_deen_u1,-1,mt,-1
2,016_9,ref,-1,-1,-1,1,016_9,w19_deen_t1,-1,ht,-1
2,016_9,ref,-1,-1,-1,1,016_9,w19_deen_t1,-1,mt,-1
2,016_9,ht,-1,-1,-1,2,016_9,w19_deen_t1,-1,mt,-1
3,016_9,ref,-1,-1,-1,1,016_9,w19_deen_t2,-1,ht,-1
2,016_9,ref,-1,-1,-1,1,016_9,w19_deen_t2,-1,mt,-1
2,016_9,ht,-1,-1,-1,3,016_9,w19_deen_t2,-1,mt,-1
1,016_9,ref,-1,-1,-1,2,016_9,w19_deen_u1,-1,ht,-1
2,016_9,ref,-1,-1,-1,2,016_9,w19_deen_u1,-1,mt,-1
2,016_9,ht,-1,-1,-1,1,016_9,w19_deen_u1,-1,mt,-1
2,016_10,ref,-1,-1,-1,1,016_10,w19_deen_t1,-1,ht,-1
3,016_10,ref,-1,-1,-1,1,016_10,w19_deen_t1,-1,mt,-1
3,016_10,ht,-1,-1,-1,2,016_10,w19_deen_t1,-1,mt,-1
2,016_10,ref,-1,-1,-1,1,016_10,w19_deen_t2,-1,ht,-1
3,016_10,ref,-1,-1,-1,1,016_10,w19_deen_t2,-1,mt,-1
3,016_10,ht,-1,-1,-1,2,016_10,w19_deen_t2,-1,mt,-1
1,016_10,ref,-1,-1,-1,2,016_10,w19_deen_u1,-1,ht,-1
2,016_10,ref,-1,-1,-1,2,016_10,w19_deen_u1,-1,mt,-1
2,016_10,ht,-1,-1,-1,1,016_10,w19_deen_u1,-1,mt,-1
1,016_11,ref,-1,-1,-1,2,016_11,w19_deen_t1,-1,ht,-1
2,016_11,ref,-1,-1,-1,2,016_11,w19_deen_t1,-1,mt,-1
2,016_11,ht,-1,-1,-1,1,016_11,w19_deen_t1,-1,mt,-1
2,016_11,ref,-1,-1,-1,1,016_11,w19_deen_t2,-1,ht,-1
3,016_11,ref,-1,-1,-1,1,016_11,w19_deen_t2,-1,mt,-1
3,016_11,ht,-1,-1,-1,2,016_11,w19_deen_t2,-1,mt,-1
2,016_11,ref,-1,-1,-1,3,016_11,w19_deen_u1,-1,ht,-1
1,016_11,ref,-1,-1,-1,3,016_11,w19_deen_u1,-1,mt,-1
1,016_11,ht,-1,-1,-1,2,016_11,w19_deen_u1,-1,mt,-1
3,016_12,ref,-1,-1,-1,1,016_12,w19_deen_t1,-1,ht,-1
2,016_12,ref,-1,-1,-1,1,016_12,w19_deen_t1,-1,mt,-1
2,016_12,ht,-1,-1,-1,3,016_12,w19_deen_t1,-1,mt,-1
3,016_12,ref,-1,-1,-1,1,016_12,w19_deen_t2,-1,ht,-1
2,016_12,ref,-1,-1,-1,1,016_12,w19_deen_t2,-1,mt,-1
2,016_12,ht,-1,-1,-1,3,016_12,w19_deen_t2,-1,mt,-1
2,016_12,ref,-1,-1,-1,3,016_12,w19_deen_u1,-1,ht,-1
1,016_12,ref,-1,-1,-1,3,016_12,w19_deen_u1,-1,mt,-1
1,016_12,ht,-1,-1,-1,2,016_12,w19_deen_u1,-1,mt,-1
3,016_13,ref,-1,-1,-1,1,016_13,w19_deen_t1,-1,ht,-1
2,016_13,ref,-1,-1,-1,1,016_13,w19_deen_t1,-1,mt,-1
2,016_13,ht,-1,-1,-1,3,016_13,w19_deen_t1,-1,mt,-1
3,016_13,ref,-1,-1,-1,1,016_13,w19_deen_t2,-1,ht,-1
2,016_13,ref,-1,-1,-1,1,016_13,w19_deen_t2,-1,mt,-1
2,016_13,ht,-1,-1,-1,3,016_13,w19_deen_t2,-1,mt,-1
2,016_13,ref,-1,-1,-1,2,016_13,w19_deen_u1,-1,ht,-1
1,016_13,ref,-1,-1,-1,2,016_13,w19_deen_u1,-1,mt,-1
1,016_13,ht,-1,-1,-1,2,016_13,w19_deen_u1,-1,mt,-1
1,016_14,ref,-1,-1,-1,2,016_14,w19_deen_t1,-1,ht,-1
2,016_14,ref,-1,-1,-1,2,016_14,w19_deen_t1,-1,mt,-1
2,016_14,ht,-1,-1,-1,1,016_14,w19_deen_t1,-1,mt,-1
1,016_14,ref,-1,-1,-1,1,016_14,w19_deen_t2,-1,ht,-1
2,016_14,ref,-1,-1,-1,1,016_14,w19_deen_t2,-1,mt,-1
2,016_14,ht,-1,-1,-1,1,016_14,w19_deen_t2,-1,mt,-1
3,016_14,ref,-1,-1,-1,2,016_14,w19_deen_u1,-1,ht,-1
1,016_14,ref,-1,-1,-1,2,016_14,w19_deen_u1,-1,mt,-1
1,016_14,ht,-1,-1,-1,3,016_14,w19_deen_u1,-1,mt,-1
1,016_15,ref,-1,-1,-1,2,016_15,w19_deen_t1,-1,ht,-1
2,016_15,ref,-1,-1,-1,2,016_15,w19_deen_t1,-1,mt,-1
2,016_15,ht,-1,-1,-1,1,016_15,w19_deen_t1,-1,mt,-1
1,016_15,ref,-1,-1,-1,2,016_15,w19_deen_t2,-1,ht,-1
2,016_15,ref,-1,-1,-1,2,016_15,w19_deen_t2,-1,mt,-1
2,016_15,ht,-1,-1,-1,1,016_15,w19_deen_t2,-1,mt,-1
2,016_15,ref,-1,-1,-1,2,016_15,w19_deen_u1,-1,ht,-1
1,016_15,ref,-1,-1,-1,2,016_15,w19_deen_u1,-1,mt,-1
1,016_15,ht,-1,-1,-1,2,016_15,w19_deen_u1,-1,mt,-1
1,016_16,ref,-1,-1,-1,1,016_16,w19_deen_t1,-1,ht,-1
