system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,012_1,ref,-1,-1,-1,1,012_1,w19_deen_t1,-1,ht,-1
2,012_1,ref,-1,-1,-1,1,012_1,w19_deen_t1,-1,mt,-1
2,012_1,ht,-1,-1,-1,3,012_1,w19_deen_t1,-1,mt,-1
2,012_1,ref,-1,-1,-1,2,012_1,w19_deen_t2,-1,ht,-1
1,012_1,ref,-1,-1,-1,2,012_1,w19_deen_t2,-1,mt,-1
1,012_1,ht,-1,-1,-1,2,012_1,w19_deen_t2,-1,mt,-1
1,012_1,ref,-1,-1,-1,2,012_1,w19_deen_u1,-1,ht,-1
2,012_1,ref,-1,-1,-1,2,012_1,w19_deen_u1,-1,mt,-1
2,012_1,ht,-1,-1,-1,1,012_1,w19_deen_u1,-1,mt,-1
1,012_2,ref,-1,-1,-1,3,012_2,w19_deen_t1,-1,ht,-1
2,012_2,ref,-1,-1,-1,3,012_2,w19_deen_t1,-1,mt,-1
2,012_2,ht,-1,-1,-1,1,012_2,w19_deen_t1,-1,mt,-1
3,012_2,ref,-1,-1,-1,1,012_2,w19_deen_t2,-1,ht,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_deen_t2,-1,mt,-1
2,012_2,ht,-1,-1,-1,3,012_2,w19_deen_t2,-1,mt,-1
3,012_2,ref,-1,-1,-1,1,012_2,w19_deen_u1,-1,ht,-1
2,012_2,ref,-1,-1,-1,1,012_2,w19_deen_u1,-1,mt,-1
2,012_2,ht,-1,-1,-1,3,012_2,w19_deen_u1,-1,mt,-1
1,012_3,ref,-1,-1,-1,2,012_3,w19_deen_t1,-1,ht,-1
1,012_3,ref,-1,-1,-1,2,012_3,w19_deen_t1,-1,mt,-1
1,012_3,ht,-1,-1,-1,1,012_3,w19_deen_t1,-1,mt,-1
1,012_3,ref,-1,-1,-1,2,012_3,w19_deen_t2,-1,ht,-1
2,012_3,ref,-1,-1,-1,2,012_3,w19_deen_t2,-1,mt,-1
2,012_3,ht,-1,-1,-1,1,012_3,w19_deen_t2,-1,mt,-1
2,012_3,ref,-1,-1,-1,2,012_3,w19_deen_u1,-1,ht,-1
1,012_3,ref,-1,-1,-1,2,012_3,w19_deen_u1,-1,mt,-1
1,012_3,ht,-1,-1,-1,2,012_3,w19_deen_u1,-1,mt,-1
2,012_4,ref,-1,-1,-1,1,012_4,w19_deen_t1,-1,ht,-1
3,012_4,ref,-1,-1,-1,1,012_4,w19_deen_t1,-1,mt,-1
3,012_4,ht,-1,-1,-1,2,012_4,w19_deen_t1,-1,mt,-1
1,012_4,ref,-1,-1,-1,2,012_4,w19_deen_t2,-1,ht,-1
3,012_4,ref,-1,-1,-1,2,012_4,w19_deen_t2,-1,mt,-1
3,012_4,ht,-1,-1,-1,1,012_4,w19_deen_t2,-1,mt,-1
2,012_4,ref,-1,-1,-1,3,012_4,w19_deen_u1,-1,ht,-1
1,012_4,ref,-1,-1,-1,3,012_4,w19_deen_u1,-1,mt,-1
1,012_4,ht,-1,-1,-1,2,012_4,w19_deen_u1,-1,mt,-1
1,012_5,ref,-1,-1,-1,2,012_5,w19_deen_t1,-1,ht,-1
3,012_5,ref,-1,-1,-1,2,012_5,w19_deen_t1,-1,mt,-1
3,012_5,ht,-1,-1,-1,1,012_5,w19_deen_t1,-1,mt,-1
